@relation quotepairs
@attribute unigram_lex_quote_prob real
@attribute unigram_lex_antiquote_prob real
@attribute unigram_lex_diff real
@attribute unigram_lex_quote1_more_likely integer
@attribute bigram_lex_quote_prob real
@attribute bigram_lex_antiquote_prob real
@attribute bigram_lex_diff real
@attribute bigram_lex_quote1_more_likely integer
@attribute trigram_lex_quote_prob real
@attribute trigram_lex_antiquote_prob real
@attribute trigram_lex_diff real
@attribute trigram_lex_quote1_more_likely integer
@attribute unigram_syn_quote_prob real
@attribute unigram_syn_antiquote_prob real
@attribute unigram_syn_diff real
@attribute unigram_syn_quote1_more_likely integer
@attribute bigram_syn_quote_prob real
@attribute bigram_syn_antiquote_prob real
@attribute bigram_syn_diff real
@attribute bigram_syn_quote1_more_likely integer
@attribute trigram_syn_quote_prob real
@attribute trigram_syn_antiquote_prob real
@attribute trigram_syn_diff real
@attribute trigram_syn_quote1_more_likely integer
@data
3.1040563431287659e-65,3.2791321251915899e-61,-3.2788217195572767e-61,0,6.777180723779099e-64,4.7519617935354009e-69,6.7771332041611639e-64,1,6.2412159358625001e-55,7.0017651734217962e-55,-7.6054923755929603e-56,0,7.3640529312134543e-36,5.5354100100960595e-31,-5.5353363695667476e-31,0,1.065560005251654e-35,3.7937522550057354e-31,-3.79364569900521e-31,0,2.8362147071496275e-26,3.6416435822906719e-20,-3.6416407460759645e-20,0
1.5955201935564492e-34,6.8478000817371632e-22,-6.8478000817355673e-22,0,1.4063960553381965e-35,3.3510825442006701e-21,-3.3510825442006562e-21,0,7.7053539023660646e-27,4.122012909447343e-18,-4.1220129017419893e-18,0,2.8307108725543026e-26,3.413070431785318e-15,-3.4130704317570109e-15,0,1.5077350546349271e-30,2.9039913149115561e-14,-2.9039913149115561e-14,0,6.639961236030526e-22,3.9771983451582883e-11,-3.9771983450918889e-11,0
8.8432880244555595e-26,4.7089706083082793e-29,8.8385790538472513e-26,1,5.2507905339332922e-27,1.9724188567852094e-28,5.0535486482547713e-27,1,2.564307258736909e-20,2.7263935735607001e-20,-1.6208631482379114e-21,0,2.0549679343541212e-15,3.487478788264942e-17,2.020093146471472e-15,1,3.4879037072042078e-15,2.3562626118367322e-20,3.4878801445780893e-15,1,5.3293285207601285e-12,7.6189597058505359e-15,5.3217095610542782e-12,1
6.5289154243551628e-69,4.8725076984049262e-64,-4.8724424092506828e-64,0,6.2320034882924612e-70,2.0754702450006472e-64,-2.0754640129971588e-64,0,5.7184759394596443e-58,5.0738583043491033e-54,-5.0732864567551575e-54,0,5.9362942165691989e-41,4.6767507688432739e-35,-4.6767448325490574e-35,0,1.6116040532514777e-44,2.6415815433519672e-32,-2.6415815433503557e-32,0,2.9230142233304399e-33,1.1275135308466438e-24,-1.1275135279236296e-24,0
2.952461136064056e-53,4.9229640758784319e-52,-4.6277179622720261e-52,0,1.034903349467558e-59,7.4191656138392812e-55,-7.419062123504334e-55,0,5.7450238061171272e-47,3.2633036802186399e-41,-3.2632979351948339e-41,0,1.1497767123541036e-32,1.8745484483025738e-33,9.6232186752384629e-33,1,1.0757882071298021e-33,4.2258956416316782e-35,1.0335292507134853e-33,1,4.1347313603710333e-24,8.7878118917522035e-27,4.1259435484792808e-24,1
7.1576666264915944e-53,6.8486110214631596e-57,7.156981765389448e-53,1,2.2491638726808893e-57,9.0712243655862562e-60,2.2400926483153032e-57,1,1.8451451197505174e-46,9.3983851425444651e-48,1.7511612683250728e-46,1,7.0497765792225475e-25,1.2365314270847088e-28,7.0485400477954624e-25,1,3.2123107167755291e-22,1.4074668509752513e-30,3.2123107027008608e-22,1,3.0746914921240337e-18,1.4679456857919316e-22,3.0745446975554545e-18,1
8.0440637083125379e-32,1.3418755446922227e-30,-1.2614349076090973e-30,0,9.8392904667657978e-34,2.3832403964006992e-33,-1.3993113497241194e-33,0,1.1696094526110557e-24,3.4634757897226673e-25,8.2326187363878904e-25,1,1.5203959210948981e-18,2.8611329263204604e-19,1.2342826284628519e-18,1,4.1156887243881702e-18,1.9146390279107306e-19,3.9242248215970968e-18,1,4.4061894305369918e-12,1.2731182497028691e-13,4.2788776055667053e-12,1
6.2168879248660955e-45,4.9860726539379813e-36,-4.9860726477210932e-36,0,2.3229880716345605e-48,1.5849731296380945e-34,-1.5849731296380712e-34,0,1.4602067396883474e-37,2.8427249164882678e-26,-2.8427249164736659e-26,0,5.1958097821496267e-25,1.1396424131766276e-21,-1.1391228321984126e-21,0,7.8176482066100057e-25,6.1043679092627193e-20,-6.1042897327806531e-20,0,1.5705813642039455e-19,1.7866318380974127e-15,-1.7864747799609924e-15,0
4.2871093432261494e-57,9.618571807785617e-53,-9.6181430968512949e-53,0,8.5231350384850044e-64,3.6787727973671494e-60,-3.6779204838633007e-60,0,2.3720783671159569e-53,6.2046389692473224e-44,-6.2046389668752444e-44,0,6.9836911593155893e-38,9.4573677158865539e-34,-9.4566693467706225e-34,0,6.7644650202008971e-37,9.5317697313237218e-33,-9.5310932848217011e-33,0,3.3421915289405099e-26,1.5331379040179802e-22,-1.5328036848650861e-22,0
1.2897270586618688e-26,1.3332673836282844e-30,1.289593731923506e-26,1,4.0328366602809846e-27,1.1994557834208998e-33,4.0328354608252009e-27,1,7.0382050292991751e-20,6.4435068725199706e-26,7.0381985857923023e-20,1,3.6566163080284892e-18,1.0345933353495577e-21,3.6555817146931397e-18,1,5.324440991307792e-16,3.8932271220531766e-22,5.3244370980806704e-16,1,1.6844528610924037e-12,7.4615298670967934e-17,1.6843782457937328e-12,1
4.068285416577181e-61,2.6704423084466626e-68,4.0682851495329499e-61,1,1.95883876865998e-60,1.6047739945082406e-68,1.95883875261224e-60,1,1.0138814205352007e-45,5.4373394059322912e-55,1.0138814199914667e-45,1,9.1903931669354881e-33,7.8474834061436924e-34,8.4056448263211187e-33,1,2.8102070305870052e-31,4.2967553263945787e-34,2.8059102752606106e-31,1,3.3770412562194353e-21,9.8526110458098571e-27,3.3770314036083896e-21,1
4.2112583504991587e-38,7.9813903665077505e-40,4.131444446834081e-38,1,6.8982058396768194e-36,4.5778201558219798e-43,6.8982053818948034e-36,1,1.7569757994307342e-31,3.5040972647407366e-33,1.7219348267833269e-31,1,3.476080975795707e-25,1.5072627187714957e-21,-1.5069151106739161e-21,0,5.0565585653546998e-30,4.252315265177838e-25,-4.2522646995921844e-25,0,2.2727721509792429e-20,2.0176027769493869e-18,-1.9948750554395944e-18,0
1.0570064676554671e-53,4.1768312684378973e-49,-4.1767255677911315e-49,0,1.5355396096469488e-57,1.2505972536294455e-53,-1.2504436996684808e-53,0,4.5413550418809034e-48,4.8677968353020571e-43,-4.8677514217516381e-43,0,1.2167968499132629e-27,8.0201132341723586e-31,1.2159948385898456e-27,1,3.0556992284648176e-28,4.7476602075884456e-31,3.0509515682572293e-28,1,3.3568874883136579e-22,7.7930409493000473e-22,-4.4361534609863893e-22,0
3.0481027277792243e-27,2.1584222097277084e-24,-2.1553741069999292e-24,0,1.5412133214410837e-25,1.148869028268857e-26,1.426326418614198e-25,1,4.205708422260058e-20,3.3643070157813564e-17,-3.3601013073590966e-17,0,9.4636726376284769e-14,1.6819925733560162e-16,9.4468527118949162e-14,1,3.4078771400962125e-14,2.1759268894678605e-16,3.3861178712015342e-14,1,1.0694388724406262e-11,3.445781579278523e-11,-2.3763427068378967e-11,0
1.5481795907629124e-64,1.0078407134587907e-80,1.5481795907629124e-64,1,1.3643582513746557e-64,2.0517927753596055e-87,1.3643582513746557e-64,1,4.2014595668470455e-53,2.7975887704348115e-73,4.2014595668470455e-53,1,8.1641094360944097e-36,1.7428039076679858e-42,8.1641076932905027e-36,1,1.3674961451621148e-36,3.1597159628702453e-40,1.3671801735658278e-36,1,2.7393322036278978e-25,7.709353484491436e-28,2.7316228501434063e-25,1
1.8782642919206926e-45,7.8527992291740547e-41,-7.8526114027448626e-41,0,7.7333243308409251e-53,8.1325447432646087e-46,-8.1325439699321757e-46,0,1.5948285323896469e-42,1.8187238606529097e-30,-1.818723860651315e-30,0,7.6373922056626704e-25,1.629684626453353e-26,7.474423743017335e-25,1,9.2632994202707338e-23,4.0183943516914358e-20,-4.0091310522711648e-20,0,1.6988023510097577e-16,9.4187419314242041e-16,-7.7199395804144467e-16,0
6.9884417600742142e-20,4.3066580975797751e-17,-4.299669655819701e-17,0,4.6477835633046181e-15,9.3389232666650479e-14,-8.8741449103345859e-14,0,1.0847819075642135e-12,4.7424439805050873e-12,-3.657662072940874e-12,0,1.0972397099909462e-12,1.6383967243177246e-11,-1.52867275331863e-11,0,4.6957769019393559e-14,2.3948106123167754e-12,-2.3478528432973817e-12,0,9.023023464569773e-11,5.1338881301133788e-10,-4.2315857836564015e-10,0
7.5363399885068941e-34,1.4916494227839716e-25,-1.4916494152476316e-25,0,1.3046828604350208e-31,9.5981349884926266e-28,-9.5968303056321921e-28,0,1.7489803262218483e-24,2.4207791410238703e-18,-2.4207773920435439e-18,0,5.9948270073615899e-20,2.0240659843780092e-20,3.9707610229835807e-20,1,5.0507418463971601e-22,1.6900624724954583e-20,-1.6395550540314866e-20,0,3.5523045363701744e-16,7.7888323731687323e-15,-7.4336019195317144e-15,0
2.1491913114972038e-19,6.5134539993703512e-15,-6.5132390802392018e-15,0,8.9331577666735437e-20,2.4146585795748713e-16,-2.413765263798204e-16,0,5.5403109235936059e-13,3.4946801041339764e-10,-3.489139793210383e-10,0,4.1477492808902075e-11,1.1456500253028288e-12,4.0331842783599246e-11,1,6.2603698196663869e-11,3.1506667364781957e-12,5.9453031460185672e-11,1,6.2728734310065786e-09,5.199691777756256e-10,5.752904253230953e-09,1
9.5114057164067629e-53,1.84038394872135e-50,-1.8308725430049433e-50,0,1.3723335409171551e-54,8.4006317124690452e-51,-8.399259378928128e-51,0,6.6289176900344551e-43,1.1483163898100055e-37,-1.1483097608923156e-37,0,8.4004430752163101e-29,7.899223703858969e-31,8.3214508381777203e-29,1,1.8650399072283194e-23,1.9112392167147482e-29,1.8650379959891027e-23,1,1.6200093632230625e-18,1.4856197796071143e-21,1.6185237434434554e-18,1
1.0449401525542524e-27,2.1168384230253483e-27,-1.0718982704710959e-27,0,5.3370445346789804e-30,4.9306908453120314e-27,-4.9253538007773524e-27,0,3.0300354469179356e-22,2.0894734959413819e-19,-2.086443460494464e-19,0,3.6998329324667577e-19,8.3992350975508224e-17,-8.3622367682261551e-17,0,2.0900361811498914e-21,8.0393759151192089e-16,-8.0393550147573977e-16,0,4.7990462771763982e-15,4.6027785842749107e-13,-4.5547881215031466e-13,0
1.646517571196079e-33,1.4192141268635651e-40,1.6465174292746663e-33,1,2.2299724676717754e-34,1.3022948385529275e-45,2.2299724676587524e-34,1,3.8560622946197428e-24,5.8878233815933554e-35,3.8560622945608645e-24,1,1.9291511774396144e-19,2.1856012865090466e-25,1.9291489918383279e-19,1,2.7490961699342768e-16,2.2989014234182029e-25,2.7490961676353754e-16,1,8.4556848527042436e-13,6.8795108201943914e-20,8.4556841647531612e-13,1
1.7330461043257563e-23,3.7243852094051514e-15,-3.7243851920746906e-15,0,6.530080350833049e-21,5.846431394314619e-13,-5.8464313290138159e-13,0,5.2916946903399286e-15,5.3953786734544697e-06,-5.3953786681627753e-06,0,1.195374438259025e-16,3.1624335322586253e-12,-3.1623139948147993e-12,0,3.6300127734779383e-18,6.7398358789326813e-12,-6.7398322489199082e-12,0,5.0352573357412743e-14,1.4727803050376043e-08,-1.4727752697802686e-08,0
3.3782965861882206e-66,4.7607599954495845e-52,-4.7607599954495503e-52,0,6.5178118467969717e-67,2.5232148993291979e-50,-2.5232148993291979e-50,0,5.1966228984875661e-57,1.5809819153832186e-39,-1.5809819153832186e-39,0,3.7744441249983252e-40,6.7076098745894272e-24,-6.7076098745894272e-24,0,3.0076278365347592e-45,7.2776566165710436e-18,-7.2776566165710436e-18,0,3.4581348194870404e-33,4.1880165718841418e-15,-4.1880165718841418e-15,0
4.5826088948415107e-24,1.596393311073879e-26,4.5666449617307719e-24,1,8.5271118881630067e-25,1.8534736759449036e-25,6.6736382122181028e-25,1,1.5709535522139472e-20,8.1240635460862774e-19,-7.9669681908648828e-19,0,6.3360427238646283e-17,8.0383264963561421e-17,-1.7022837724915138e-17,0,3.0516046857870898e-18,5.8185774713393639e-19,2.4697469386531534e-18,1,5.1584009374932112e-14,3.724318889111222e-12,-3.6727348797362898e-12,0
5.6040990677953109e-59,1.2949143779074738e-64,5.6040861186515315e-59,1,1.8673184545979518e-55,5.290931671541666e-67,1.8673184545926607e-55,1,2.0212529266086294e-43,2.2264978281871217e-57,2.0212529266086071e-43,1,1.1524515032587842e-40,2.3899260248071419e-32,-2.3899260132826269e-32,0,2.7806906974034558e-45,2.5727897826480562e-36,-2.5727897798673656e-36,0,6.3280279995442698e-35,4.6486450575849053e-26,-4.6486450512568771e-26,0
3.4821173245473269e-20,4.7804105676762064e-23,3.4773369139796505e-20,1,3.4286575997202848e-16,4.8035152040061503e-18,3.3806224476802234e-16,1,3.6387260770568948e-13,1.4978613497013954e-15,3.623747463559881e-13,1,1.2780122310625445e-13,1.3173893812495797e-14,1.1462732929375866e-13,1,1.9496470597611234e-13,3.7605226576312836e-16,1.9458865371034922e-13,1,1.9420115135254471e-11,1.8667392691615422e-11,7.5272244363904919e-13,1
1.8950715695262215e-16,1.5087247845562476e-22,1.895070060801437e-16,1,2.5016750806410723e-15,3.0050248288383223e-21,2.5016720756162435e-15,1,3.6165152131719839e-09,2.1992693277941625e-18,3.6165152109727146e-09,1,2.804233231719605e-06,3.2916088225201346e-18,2.8042332317163135e-06,1,1.7839450984666587e-06,6.025655930919617e-21,1.7839450984666528e-06,1,0.00071898527853679086,6.1179544138743762e-14,0.00071898527847561128,1
1.6137571619274501e-41,3.7236406973013401e-36,-3.723624559729721e-36,0,2.0618038280621845e-40,4.7465078197954767e-36,-4.7463016394126706e-36,0,4.5626695502044379e-31,4.3813277039467794e-26,-4.3812820772512773e-26,0,9.2250226986676104e-29,6.2551338846704493e-25,-6.2542113824005822e-25,0,2.1856166350154373e-30,4.9926575504690239e-24,-4.9926553648523889e-24,0,2.8236602304577047e-21,1.637665120678305e-17,-1.6373827546552592e-17,0
3.1705387944063618e-31,1.4056814975907498e-37,3.1705373887248641e-31,1,3.1042706432573503e-35,3.4156802701025073e-38,3.1008549629872476e-35,1,2.6891512743562872e-24,7.1535289785841977e-30,2.6891441208273087e-24,1,5.3212512060227096e-20,9.7495265640651057e-20,-4.428275358042396e-20,0,1.9249610745249061e-18,1.4572073989551025e-20,1.9103890005353552e-18,1,3.2113374697625925e-13,1.4171652587055016e-16,3.2099203045038872e-13,1
1.9810627248866965e-15,7.6853561299989822e-15,-5.7042934051122861e-15,0,1.1844332148212283e-11,3.5650204469514948e-15,1.1840767127765332e-11,1,7.7565575017323387e-09,4.0050399180570036e-11,7.7165071025517684e-09,1,1.3664406284790774e-11,5.9721363722988846e-14,1.3604684921067785e-11,1,6.7625910996356342e-12,6.0274793579268294e-15,6.7565636202777072e-12,1,6.7879019807950308e-10,2.0424525125859834e-10,4.7454494682090474e-10,1
2.1743166998762445e-43,9.0774477199738977e-39,-9.0772302883039095e-39,0,1.0323705444845328e-39,2.5998112239710392e-41,1.0063724322448224e-39,1,8.5469327806660421e-34,1.4631450312361121e-31,-1.4545980984554462e-31,0,7.1009620013301015e-21,4.9900077681413659e-21,2.1109542331887356e-21,1,1.553202799927043e-19,9.2878847425960757e-19,-7.7346819426690325e-19,0,4.4981477258213607e-15,6.2126991889122558e-16,3.8768778069301356e-15,1
1.6565562721774973e-32,2.7793411760372625e-37,1.656528478765737e-32,1,2.34987522498574e-28,1.8656850018210529e-40,2.3498752249838742e-28,1,1.0180302701021858e-20,3.1938287068177253e-30,1.018030269782803e-20,1,1.3682330942941122e-22,5.1359696639271841e-25,1.363097124630185e-22,1,1.4107515912730083e-24,7.9453200003296742e-26,1.3312983912697117e-24,1,9.9674431859156609e-19,2.2798433858262109e-18,-1.2830990672346448e-18,0
7.7338707402062661e-34,6.4710223024398505e-29,-6.4709449637324488e-29,0,4.1564708019266622e-35,9.5827345567301569e-29,-9.5827304002593551e-29,0,1.5830653601440167e-27,3.8111073872955718e-20,-3.811107228989036e-20,0,4.2065141649669395e-21,5.5592110316657281e-17,-5.5587903802492311e-17,0,6.0334861522276501e-23,1.2768222249741572e-15,-1.2768221646392956e-15,0,1.5917765720985714e-16,4.1825044159584222e-13,-4.1809126393863234e-13,0
3.2059790674516093e-38,4.1996889682964131e-31,-4.1996886476985065e-31,0,3.0620752013997915e-39,5.7425652174485908e-31,-5.7425651868278389e-31,0,8.8992346881593134e-31,2.829297845906518e-22,-2.8292978370072833e-22,0,3.9328998271382755e-21,1.4108299651608861e-18,-1.4068970653337478e-18,0,1.5625795543677488e-25,6.7467253625224403e-16,-6.7467253609598606e-16,0,3.7137577684259544e-19,3.293636136196434e-11,-3.2936360990588563e-11,0
1.6448095710199497e-38,1.3007089683818053e-35,-1.2990641588107852e-35,0,1.6332938958286714e-41,4.2453721537627707e-38,-4.2437388598669421e-38,0,1.4707422911747632e-30,2.9875847929042597e-27,-2.9861140506130849e-27,0,1.5477461114229871e-21,1.8876449119139255e-22,1.3589816202315945e-21,1,8.8056629590752754e-23,5.4169119176041707e-23,3.3887510414711047e-23,1,1.2675868626793264e-15,3.0189267191661114e-15,-1.7513398564867851e-15,0
4.601078420700373e-73,3.9726888527164997e-70,-3.968087774295799e-70,0,5.3575824749584085e-75,8.6216405980938438e-72,-8.6162830156188858e-72,0,1.4273512742214962e-65,9.9832798089774291e-58,-9.9832796662423022e-58,0,3.8852665181907975e-39,3.0238614481738611e-43,3.8849641320459803e-39,1,1.4227634077613642e-37,1.0783929090006255e-46,1.4227634066829713e-37,1,1.6809500649571685e-28,1.3022206807222987e-31,1.6796478442764462e-28,1
1.210159262423677e-29,9.3803733080973216e-38,1.2101592530433037e-29,1,2.5364874274311493e-27,4.07605733065508e-38,2.5364874273903887e-27,1,3.6587920269353235e-22,1.1585721869017762e-28,3.6587908683631364e-22,1,1.2269915581773688e-22,4.9124998122108833e-21,-4.789800656393146e-21,0,1.0200174714740709e-22,2.2985987665183529e-22,-1.278581295044282e-22,0,6.5829195504167536e-17,8.6303098684693202e-17,-2.0473903180525666e-17,0
1.5150077650750613e-42,1.1771701337069847e-47,1.5149959933737241e-42,1,7.2908202731680425e-41,7.1618463568359629e-44,7.2836584268112069e-41,1,5.4581159576017268e-32,1.0251846065430677e-34,5.4478641115362962e-32,1,9.1447681734882147e-27,1.293569753302133e-33,9.1447668799184611e-27,1,2.2826897728506248e-26,4.8270546999943104e-33,2.2826892901451548e-26,1,2.0578390736684954e-20,4.5296897422223108e-26,2.0578345439787532e-20,1
8.586177978782184e-56,4.2953972260411001e-57,8.1566382561780737e-56,1,5.5502572582039349e-56,1.4891593022104817e-57,5.4013413279828868e-56,1,5.3963817256767811e-44,1.0119917677832151e-50,5.3963807136850134e-44,1,6.7435751359343186e-29,5.9320342350962639e-32,6.737643101699222e-29,1,6.0765517458658184e-26,3.6462760554531747e-33,6.0765513812382133e-26,1,4.5184400515991257e-19,5.685266377409128e-25,4.5184343663327486e-19,1
2.7391972866541211e-39,1.2710715767995222e-39,1.4681257098545989e-39,1,1.2725191042383459e-41,1.2022262864843938e-44,1.2713168779518614e-41,1,2.0659434488024888e-35,2.2983754651121348e-35,-2.3243201630964596e-36,0,5.7967264381603833e-25,6.3512572257487901e-24,-5.7715845819327522e-24,0,3.1426018526570727e-26,1.3333467375274274e-25,-1.0190865522617202e-25,0,8.6889222795009392e-19,3.7847703382169295e-18,-2.9158781102668356e-18,0
4.8644227800033548e-32,1.0648282667229683e-35,4.8633579517366317e-32,1,1.1184601957809677e-34,4.8303348164858485e-38,1.1179771622993192e-34,1,7.5246990818479186e-28,2.3735860957498452e-27,-1.6211161875650533e-27,0,6.6472702666914355e-20,5.144764723358199e-21,6.1327937943556159e-20,1,1.4403109204063276e-17,4.936132501227044e-22,1.4402615590813154e-17,1,1.5852896456773511e-14,4.3929687234696926e-17,1.5808966769538815e-14,1
1.1159505206591356e-27,4.2200788562061305e-30,1.1117304418029295e-27,1,5.9772734085091001e-26,6.0509235525634507e-33,5.9772728034167445e-26,1,1.9322294707138367e-20,1.2872744562710159e-24,1.9321007432682095e-20,1,2.2420679973561382e-17,6.6260278588088924e-20,2.2354419694973294e-17,1,1.2880994334728809e-16,1.8127521033437526e-17,1.1068242231385056e-16,1,1.8942117831444989e-13,9.5886025438997651e-13,-7.6943907607552662e-13,0
5.3439458351252987e-29,2.5551290487646911e-31,5.3183945446376519e-29,1,1.3108485225233148e-29,3.1276418008601605e-32,1.3077208807224547e-29,1,2.7195400563409047e-21,1.0176323882831059e-23,2.7093637324580738e-21,1,4.7117055760802989e-24,1.0875330595992332e-14,-1.0875330591280627e-14,0,1.7430757765092694e-26,1.3142366408292278e-16,-1.3142366406549201e-16,0,4.5180752211731657e-20,4.866758812132679e-09,-4.8667588120874984e-09,0
1.9293007696243695e-40,4.2290880595440793e-60,1.9293007696243695e-40,1,3.3971114752048809e-43,9.9645366986529948e-64,3.3971114752048809e-43,1,5.5695793512148252e-33,1.2263177653985921e-54,5.5695793512148252e-33,1,2.0024929713549789e-24,2.8367291344161519e-33,2.0024929685182499e-24,1,1.1022195885677627e-24,1.015527714910042e-33,1.1022195875522349e-24,1,3.6221986804552807e-18,3.3105989832777969e-25,3.622198349395382e-18,1
2.7965697724904749e-46,1.4000023774684817e-48,2.7825697487157902e-46,1,3.4780163809954059e-50,1.3446205680289314e-54,3.4778819189386028e-50,1,5.3466629669859983e-38,5.2230284730753046e-42,5.346140664138691e-38,1,2.3942361230814984e-28,3.9312456089793731e-29,2.0011115621835611e-28,1,1.2898723982771537e-26,6.6158227284365514e-31,1.2898062400498693e-26,1,1.1276625551036693e-20,6.4537940670612161e-22,1.0631246144330571e-20,1
8.8254690259479495e-54,2.5353425271758013e-46,-2.5353424389211111e-46,0,1.1146493573258892e-52,4.6284944489818019e-50,-4.6173479554085433e-50,0,8.007512611677573e-41,2.1645190566932296e-38,-2.156511544081552e-38,0,2.7114608385695129e-31,7.860831700262773e-24,-7.8608314291166898e-24,0,3.8793277725640199e-31,1.3319864371073615e-23,-1.3319863983140836e-23,0,1.8624598825649877e-22,1.6731061504456338e-17,-1.6730875258468081e-17,0
